Date,9am Relative Humidity (%),3pm Relative Humidity (%),9am MSL Pressure (hPa),3pm MSL Pressure (hPa),Station Name,Region Name
1995-10-17,87,82,1002.7282865297706,1001.2040806937437,Manjimup,"Southwest, Western Australia"
1995-10-18,83,60,1012.2363723624352,1011.747312683239,Manjimup,"Southwest, Western Australia"
1995-10-19,67,50,1010.9745473845903,1007.9958712383059,Manjimup,"Southwest, Western Australia"
1995-10-20,97,56,1013.5993262358081,1014.033340868921,Manjimup,"Southwest, Western Australia"
1995-10-21,73,58,1015.7086546375328,1014.5997589259159,Manjimup,"Southwest, Western Australia"
1995-10-22,81,57,1009.1111288246909,1008.1371750061751,Manjimup,"Southwest, Western Australia"
1995-10-23,74,50,1019.3715439637957,1019.4451974647505,Manjimup,"Southwest, Western Australia"
1995-10-24,62,59,1016.2095757342817,1016.7023622653851,Manjimup,"Southwest, Western Australia"
1995-10-25,92,58,1010.7736693223119,1008.8039472287445,Manjimup,"Southwest, Western Australia"
1995-10-26,85,67,1014.8800892496224,1011.1399299775459,Manjimup,"Southwest, Western Australia"
1995-10-27,69,55,1014.4190668272746,1012.1665749757352,Manjimup,"Southwest, Western Australia"
1995-10-28,86,61,1012.8215088879508,1014.9616893780571,Manjimup,"Southwest, Western Australia"
1995-10-29,73,73,1009.9361719085088,1004.6876149574935,Manjimup,"Southwest, Western Australia"
1995-10-30,82,72,1013.1550224590193,1016.0272508714255,Manjimup,"Southwest, Western Australia"
1995-10-31,98,81,1008.3965526266788,1008.1739631499636,Manjimup,"Southwest, Western Australia"
1995-11-01,64,54,1011.8805031137,1011.8962118002441,Manjimup,"Southwest, Western Australia"
1995-11-02,65,63,1008.135502939646,1002.8976881384099,Manjimup,"Southwest, Western Australia"
1995-11-03,69,84,1012.0576424151407,1006.4899783375316,Manjimup,"Southwest, Western Australia"
1995-11-04,70,61,1014.3956636615558,1014.7047882587433,Manjimup,"Southwest, Western Australia"
1995-11-05,71,84,1019.3200673021089,1019.4459429893762,Manjimup,"Southwest, Western Australia"
1995-11-06,64,70,1017.6680867780094,1017.8545829500316,Manjimup,"Southwest, Western Australia"
1995-11-07,82,80,1004.7962126483199,1005.8429775481493,Manjimup,"Southwest, Western Australia"
1995-11-08,74,63,1013.285532872191,1010.5312538663204,Manjimup,"Southwest, Western Australia"
1995-11-09,67,73,1016.2109812431866,1013.1283374171289,Manjimup,"Southwest, Western Australia"
1995-11-10,68,50,1009.9248262528861,1009.0010735772158,Manjimup,"Southwest, Western Australia"
1995-11-11,63,66,1008.8342495126574,1008.9454182096375,Manjimup,"Southwest, Western Australia"
1995-11-12,63,86,1011.2742970565296,1012.3421045555062,Manjimup,"Southwest, Western Australia"
1995-11-13,70,70,1012.0914950702655,1011.4646751196439,Manjimup,"Southwest, Western Australia"
1995-11-14,79,87,1003.4787288709687,999.5474368832155,Manjimup,"Southwest, Western Australia"
1995-11-15,76,76,1014.7776826224216,1014.2774363655305,Manjimup,"Southwest, Western Australia"
1995-11-16,61,68,1013.4880089416127,1011.951544694879,Manjimup,"Southwest, Western Australia"
1995-11-17,89,60,1010.368132709211,1012.1846189437562,Manjimup,"Southwest, Western Australia"
1995-11-18,71,80,1008.9529570931916,1008.7998515730222,Manjimup,"Southwest, Western Australia"
1995-11-19,71,82,1007.1904398797304,1005.157672563173,Manjimup,"Southwest, Western Australia"
1995-11-20,60,68,1013.9640731497065,1011.6569663239039,Manjimup,"Southwest, Western Australia"
1995-11-21,84,60,1009.6207237314965,1006.1562080803143,Manjimup,"Southwest, Western Australia"
1995-11-22,83,82,1015.9285566765849,1014.3708405938171,Manjimup,"Southwest, Western Australia"
1995-11-23,74,73,1010.8736188686382,1006.1812649587301,Manjimup,"Southwest, Western Australia"
1995-11-24,95,56,1013.2808743206775,1013.489111827161,Manjimup,"Southwest, Western Australia"
1995-11-25,75,54,1014.5939054011346,1012.8474644045275,Manjimup,"Southwest, Western Australia"
1995-11-26,84,59,1015.6131021302446,1012.7903766775393,Manjimup,"Southwest, Western Australia"
1995-11-27,69,65,1012.7081835619798,1013.986992544535,Manjimup,"Southwest, Western Australia"
1995-11-28,79,53,1007.5619112666121,1006.7493873457761,Manjimup,"Southwest, Western Australia"
1995-11-29,99,61,1008.282151231252,1008.1766659660085,Manjimup,"Southwest, Western Australia"
1995-11-30,99,52,1014.0836790354153,1013.4228894399948,Manjimup,"Southwest, Western Australia"
1995-12-01,67,77,1012.424565060723,1011.8919541850119,Manjimup,"Southwest, Western Australia"
1995-12-02,80,58,1011.949368533678,1007.380423847553,Manjimup,"Southwest, Western Australia"
1995-12-03,82,89,1017.2693359098614,1015.6570537171842,Manjimup,"Southwest, Western Australia"
1995-12-04,78,84,1006.5291976765407,1006.5102970049991,Manjimup,"Southwest, Western Australia"
1995-12-05,69,73,1015.1543463628773,1016.593996664409,Manjimup,"Southwest, Western Australia"
1995-12-06,87,62,1012.5797836694387,1010.8643539223635,Manjimup,"Southwest, Western Australia"
1995-12-07,70,73,1017.1142321996313,1015.2599227655006,Manjimup,"Southwest, Western Australia"
1995-12-08,70,66,1009.4815220995855,1009.1193296534547,Manjimup,"Southwest, Western Australia"
1995-12-09,85,57,1019.820040388138,1017.0125698935966,Manjimup,"Southwest, Western Australia"
1995-12-10,72,67,1009.1691033593985,1004.8089166587375,Manjimup,"Southwest, Western Australia"
1995-12-11,78,83,1016.0055207544913,1015.0174273510553,Manjimup,"Southwest, Western Australia"
1995-12-12,72,51,1012.5821638169905,1012.411266043342,Manjimup,"Southwest, Western Australia"
1995-12-13,60,56,1014.5249924188035,1013.7085082251201,Manjimup,"Southwest, Western Australia"
1995-12-14,75,59,1019.7683006805084,1023.8285529697539,Manjimup,"Southwest, Western Australia"
1995-12-15,82,77,1013.1626851905041,1013.9083810980634,Manjimup,"Southwest, Western Australia"
1995-12-16,66,51,1017.1085693117135,1016.7569198217573,Manjimup,"Southwest, Western Australia"
1995-12-17,95,53,1004.462046274281,999.0225810513929,Manjimup,"Southwest, Western Australia"
1995-12-18,97,60,1000.6062651025583,997.0061525404182,Manjimup,"Southwest, Western Australia"
1995-12-19,96,83,1011.6933019306815,1012.8539285229499,Manjimup,"Southwest, Western Australia"
1995-12-20,65,81,1017.5433869184035,1017.3477671574882,Manjimup,"Southwest, Western Australia"
1995-12-21,79,79,1011.9544415702429,1009.0901723680685,Manjimup,"Southwest, Western Australia"
1995-12-22,60,58,1012.6926329134753,1012.3463958998484,Manjimup,"Southwest, Western Australia"
1995-12-23,81,53,1007.09108008765,1005.4393575569061,Manjimup,"Southwest, Western Australia"
1995-12-24,94,74,1007.63071008919,1007.9603426014086,Manjimup,"Southwest, Western Australia"
1995-12-25,89,81,1012.2981487698823,1011.8269333646341,Manjimup,"Southwest, Western Australia"
1995-12-26,70,77,1018.541226848316,1017.1174245018161,Manjimup,"Southwest, Western Australia"
1995-12-27,95,80,1009.6831565199849,1011.4155050629979,Manjimup,"Southwest, Western Australia"
1995-12-28,72,84,1014.2668707625131,1013.033798666509,Manjimup,"Southwest, Western Australia"
1995-12-29,99,60,1014.4625882719906,1014.0280180174647,Manjimup,"Southwest, Western Australia"
1995-12-30,92,86,1012.0506853954674,1009.5226769491227,Manjimup,"Southwest, Western Australia"
1995-12-31,96,87,1010.6732713046342,1010.480135145439,Manjimup,"Southwest, Western Australia"
1996-01-01,87,78,1006.7389841049226,1006.3751379325237,Manjimup,"Southwest, Western Australia"
1996-01-02,63,78,1012.1895755585683,1012.5464139200863,Manjimup,"Southwest, Western Australia"
1996-01-03,97,87,1003.0592290019493,1002.4284152652936,Manjimup,"Southwest, Western Australia"
1996-01-04,92,60,1013.4720228804614,1011.43938395308,Manjimup,"Southwest, Western Australia"
1996-01-05,75,64,1018.7013645457349,1019.2365289340967,Manjimup,"Southwest, Western Australia"
1996-01-06,61,82,1014.404774338176,1009.8737016490913,Manjimup,"Southwest, Western Australia"
1996-01-07,74,50,1012.6689458179214,1010.6790622176619,Manjimup,"Southwest, Western Australia"
1996-01-08,85,61,1012.4859353698806,1014.9999694289453,Manjimup,"Southwest, Western Australia"
1996-01-09,71,74,1006.7051375814342,1009.1648360849797,Manjimup,"Southwest, Western Australia"
1996-01-10,83,64,1005.22309618862,1002.6840860732876,Manjimup,"Southwest, Western Australia"
1996-01-11,81,51,1011.4491373560254,1009.9799734528817,Manjimup,"Southwest, Western Australia"
1996-01-12,92,72,1017.4196610655697,1018.2968313932556,Manjimup,"Southwest, Western Australia"
1996-01-13,72,89,1014.7029228362613,1014.6647856818562,Manjimup,"Southwest, Western Australia"
1996-01-14,93,78,1012.3131115584127,1011.1658773201215,Manjimup,"Southwest, Western Australia"
1996-01-15,73,83,1012.6251196835524,1011.9018510532107,Manjimup,"Southwest, Western Australia"
1996-01-16,83,74,1015.9112125906156,1014.662996360345,Manjimup,"Southwest, Western Australia"
1996-01-17,89,84,1013.6485275400506,1010.5847887295686,Manjimup,"Southwest, Western Australia"
1996-01-18,96,52,1014.909252776558,1015.3730957623154,Manjimup,"Southwest, Western Australia"
1996-01-19,73,70,1009.5938172218953,1012.3335528664779,Manjimup,"Southwest, Western Australia"
1996-01-20,95,71,1011.7303196782838,1009.1660013712651,Manjimup,"Southwest, Western Australia"
1996-01-21,63,64,1013.7986734483898,1013.7514069574074,Manjimup,"Southwest, Western Australia"
1996-01-22,92,64,1007.6647079226723,1009.7559375596763,Manjimup,"Southwest, Western Australia"
1996-01-23,85,74,1006.8426060444575,1008.6703944126458,Manjimup,"Southwest, Western Australia"
1996-01-24,91,68,1008.9864375166043,1007.6410655579109,Manjimup,"Southwest, Western Australia"
1996-01-25,64,73,1013.4971842725254,1014.1275715828571,Manjimup,"Southwest, Western Australia"
1996-01-26,66,67,1008.1410735487334,1003.7379685624046,Manjimup,"Southwest, Western Australia"
1996-01-27,82,80,1008.8949383185411,1009.9641675899816,Manjimup,"Southwest, Western Australia"
1996-01-28,95,56,1010.1257728692968,1005.2317675669063,Manjimup,"Southwest, Western Australia"
1996-01-29,81,61,1015.7256916462958,1011.074527069505,Manjimup,"Southwest, Western Australia"
1996-01-30,88,51,1011.53348393022,1009.7178464740294,Manjimup,"Southwest, Western Australia"
1996-01-31,83,64,1017.4907662500549,1022.3551043047999,Manjimup,"Southwest, Western Australia"
1996-02-01,70,56,1003.1148476636268,999.896222941559,Manjimup,"Southwest, Western Australia"
1996-02-02,93,81,1009.9614141592325,1007.3600791541497,Manjimup,"Southwest, Western Australia"
1996-02-03,88,55,1009.9022001465331,1007.1097049021878,Manjimup,"Southwest, Western Australia"
1996-02-04,95,86,1010.3745990014337,1011.9751785088882,Manjimup,"Southwest, Western Australia"
1996-02-05,81,58,1007.7058984526091,1006.2099887826258,Manjimup,"Southwest, Western Australia"
1996-02-06,61,52,1005.5623872317342,1006.4655669782627,Manjimup,"Southwest, Western Australia"
1996-02-07,66,88,1005.8693252621147,1005.1712861706355,Manjimup,"Southwest, Western Australia"
1996-02-08,93,85,1014.5741886584059,1015.4460010764295,Manjimup,"Southwest, Western Australia"
1996-02-09,92,89,1017.2170515277865,1016.4460135476202,Manjimup,"Southwest, Western Australia"
1996-02-10,82,60,1016.5217232474253,1016.9906641288715,Manjimup,"Southwest, Western Australia"
1996-02-11,85,54,1009.6331584982904,1007.096939148295,Manjimup,"Southwest, Western Australia"
1996-02-12,75,74,1016.9006577126079,1017.7314017898332,Manjimup,"Southwest, Western Australia"
1996-02-13,99,61,1012.8807945573919,1009.6483770501437,Manjimup,"Southwest, Western Australia"
1996-02-14,81,79,1011.7675407534043,1008.0354309716136,Manjimup,"Southwest, Western Australia"
1996-02-15,66,64,1007.847908010284,1005.932902305646,Manjimup,"Southwest, Western Australia"
1996-02-16,91,76,1018.9034513994602,1022.3622770404437,Manjimup,"Southwest, Western Australia"
1996-02-17,76,68,1007.2765357430148,1009.0213587053703,Manjimup,"Southwest, Western Australia"
1996-02-18,80,85,1014.0596343187315,1013.5849299152733,Manjimup,"Southwest, Western Australia"
1996-02-19,71,87,1010.5279506217388,1010.1499900566939,Manjimup,"Southwest, Western Australia"
1996-02-20,83,72,1013.8145747570435,1013.2766385755771,Manjimup,"Southwest, Western Australia"
1996-02-21,70,55,1005.9800220053161,1004.403390080477,Manjimup,"Southwest, Western Australia"
1996-02-22,92,75,1010.2512113825694,1005.785179954645,Manjimup,"Southwest, Western Australia"
1996-02-23,90,79,1012.6241381460978,1011.0726428292686,Manjimup,"Southwest, Western Australia"
1996-02-24,92,51,1012.1795822700554,1012.7482796738436,Manjimup,"Southwest, Western Australia"
1996-02-25,73,79,1014.4444787469021,1012.0130672648216,Manjimup,"Southwest, Western Australia"
1996-02-26,83,58,1013.7046612910448,1012.2604880828826,Manjimup,"Southwest, Western Australia"
1996-02-27,81,73,1015.7536732349479,1011.6754609437688,Manjimup,"Southwest, Western Australia"
1996-02-28,86,68,1014.947485148725,1012.2034420254332,Manjimup,"Southwest, Western Australia"
1996-02-29,60,84,1015.1282705977419,1017.7129162340149,Manjimup,"Southwest, Western Australia"
1996-03-01,61,70,1014.7956643688021,1012.3051942717017,Manjimup,"Southwest, Western Australia"
1996-03-02,74,73,1011.30949637891,1007.9309676225852,Manjimup,"Southwest, Western Australia"
1996-03-03,75,62,1018.6167908291443,1019.150124893828,Manjimup,"Southwest, Western Australia"
1996-03-04,83,56,1014.2135372156768,1011.0056310754409,Manjimup,"Southwest, Western Australia"
1996-03-05,78,61,1009.3965617219606,1009.9056649956701,Manjimup,"Southwest, Western Australia"
1996-03-06,86,70,1016.697437996302,1016.8990623224227,Manjimup,"Southwest, Western Australia"
1996-03-07,69,52,1009.7649346226355,1005.8210953647765,Manjimup,"Southwest, Western Australia"
1996-03-08,84,52,1010.599332250971,1007.4318220249318,Manjimup,"Southwest, Western Australia"
1996-03-09,91,88,1011.9376753919199,1012.9931570563548,Manjimup,"Southwest, Western Australia"
1996-03-10,88,88,1009.3842666762221,1008.3228525048378,Manjimup,"Southwest, Western Australia"
1996-03-11,81,78,1009.012929372865,1009.8827358527263,Manjimup,"Southwest, Western Australia"
1996-03-12,90,56,1012.0401519413754,1011.1037530016276,Manjimup,"Southwest, Western Australia"
1996-03-13,94,74,1010.523848340903,1010.3241188976444,Manjimup,"Southwest, Western Australia"
1996-03-14,96,56,1016.32826480855,1010.8452164520586,Manjimup,"Southwest, Western Australia"
1996-03-15,60,88,1017.7078380391059,1017.1896577014106,Manjimup,"Southwest, Western Australia"
1996-03-16,74,57,1008.7796509453057,1006.9680542874926,Manjimup,"Southwest, Western Australia"
1996-03-17,85,50,1013.9537820938257,1011.6877139758708,Manjimup,"Southwest, Western Australia"
1996-03-18,76,88,1016.8082973590816,1014.2840210725653,Manjimup,"Southwest, Western Australia"
1996-03-19,66,86,1014.417531266046,1014.0031717867473,Manjimup,"Southwest, Western Australia"
1996-03-20,81,56,1010.3798852544479,1009.2735927740989,Manjimup,"Southwest, Western Australia"
1996-03-21,78,76,1010.6305185069523,1009.1740915066288,Manjimup,"Southwest, Western Australia"
1996-03-22,60,83,1009.7644240380173,1004.9588666819944,Manjimup,"Southwest, Western Australia"
1996-03-23,90,53,1010.0436400165207,1007.1288422659701,Manjimup,"Southwest, Western Australia"
1996-03-24,61,77,1004.2649036647405,1001.9334228630369,Manjimup,"Southwest, Western Australia"
1996-03-25,83,84,1012.1521412247963,1011.3792580255378,Manjimup,"Southwest, Western Australia"
1996-03-26,95,69,1009.5221535300999,1006.5234195066656,Manjimup,"Southwest, Western Australia"
1996-03-27,91,54,1005.3044223960034,1006.8167507759491,Manjimup,"Southwest, Western Australia"
1996-03-28,88,80,1007.4248933916406,1012.0624713755238,Manjimup,"Southwest, Western Australia"
1996-03-29,99,81,1010.9571170564692,1014.1013680290229,Manjimup,"Southwest, Western Australia"
1996-03-30,79,77,1009.8728384506022,1011.0253477723253,Manjimup,"Southwest, Western Australia"
1996-03-31,87,64,1015.4711183942538,1013.8607148325399,Manjimup,"Southwest, Western Australia"
1996-04-01,62,73,1010.3526848957166,1005.2619184540536,Manjimup,"Southwest, Western Australia"
1996-04-02,86,67,1021.4682010738893,1019.4857053603234,Manjimup,"Southwest, Western Australia"
1996-04-03,81,64,1011.0932899405221,1007.4642121994232,Manjimup,"Southwest, Western Australia"
1996-04-04,85,68,1013.8378005231316,1015.1787270218734,Manjimup,"Southwest, Western Australia"
1996-04-05,96,60,1006.9342680515769,1006.7530853859275,Manjimup,"Southwest, Western Australia"
1996-04-06,62,59,1009.9219448811871,1008.0045468815725,Manjimup,"Southwest, Western Australia"
1996-04-07,78,56,1013.1299585226247,1009.4268600510967,Manjimup,"Southwest, Western Australia"
1996-04-08,74,51,1014.2677518581594,1011.347271903911,Manjimup,"Southwest, Western Australia"
1996-04-09,92,65,1005.7320643757452,1002.0578860101638,Manjimup,"Southwest, Western Australia"
1996-04-10,83,57,1012.7837813986222,1011.9108918834762,Manjimup,"Southwest, Western Australia"
1996-04-11,69,83,1011.5491505640159,1010.6956203378503,Manjimup,"Southwest, Western Australia"
1996-04-12,92,83,1007.6402649330436,1007.1067071826706,Manjimup,"Southwest, Western Australia"
1996-04-13,72,85,1018.1559685899259,1014.0302946324496,Manjimup,"Southwest, Western Australia"
1996-04-14,61,85,1008.5630500805721,1006.5953713973902,Manjimup,"Southwest, Western Australia"
1996-04-15,87,79,1021.34611718591,1017.9025961168849,Manjimup,"Southwest, Western Australia"
1996-04-16,67,78,1013.8941436423537,1013.5612536464175,Manjimup,"Southwest, Western Australia"
1996-04-17,79,74,1011.6118050936283,1008.9432890615748,Manjimup,"Southwest, Western Australia"
1996-04-18,71,80,1016.12278181856,1017.6895614255626,Manjimup,"Southwest, Western Australia"
1996-04-19,88,88,1009.2496665356432,1010.4049781437319,Manjimup,"Southwest, Western Australia"
1996-04-20,81,78,1012.3762751483404,1011.7710908077869,Manjimup,"Southwest, Western Australia"
1996-04-21,85,73,1013.7567379713087,1010.249164202703,Manjimup,"Southwest, Western Australia"
1996-04-22,88,85,1014.6612834008586,1016.5300175687238,Manjimup,"Southwest, Western Australia"
1996-04-23,91,85,1016.3357954433583,1015.3252903140977,Manjimup,"Southwest, Western Australia"
1996-04-24,80,70,1008.8389743501582,1006.105835307741,Manjimup,"Southwest, Western Australia"
1996-04-25,92,53,1018.5991502824835,1020.2355539707472,Manjimup,"Southwest, Western Australia"
1996-04-26,63,59,1016.0052753172805,1012.4528818731518,Manjimup,"Southwest, Western Australia"
1996-04-27,65,87,1016.8596720901198,1020.236857376671,Manjimup,"Southwest, Western Australia"
1996-04-28,69,78,1007.3275694731459,1006.0710003553353,Manjimup,"Southwest, Western Australia"
1996-04-29,70,56,1014.7648595382784,1012.6200044241075,Manjimup,"Southwest, Western Australia"
1996-04-30,90,71,1012.9462370666648,1010.4187159918598,Manjimup,"Southwest, Western Australia"
1996-05-01,72,80,1009.2905826430381,1005.4703293608293,Manjimup,"Southwest, Western Australia"
1996-05-02,78,78,1015.8131215059766,1015.3049704401905,Manjimup,"Southwest, Western Australia"
1996-05-03,97,84,1010.8555630097082,1010.0231712481004,Manjimup,"Southwest, Western Australia"
1996-05-04,88,81,1011.9271648251298,1011.4576799497011,Manjimup,"Southwest, Western Australia"
1996-05-05,84,89,1018.9551249478475,1021.8527247771126,Manjimup,"Southwest, Western Australia"
1996-05-06,67,77,1016.1973878148867,1014.2676788168329,Manjimup,"Southwest, Western Australia"
1996-05-07,66,72,1004.7587976668594,1005.6705216986414,Manjimup,"Southwest, Western Australia"
1996-05-08,85,77,1015.9760445676326,1015.9172984085747,Manjimup,"Southwest, Western Australia"
1996-05-09,75,89,1012.6556554042478,1011.145959222457,Manjimup,"Southwest, Western Australia"
1996-05-10,81,55,1018.4368071542503,1018.4012528127884,Manjimup,"Southwest, Western Australia"
1996-05-11,88,75,1011.6734902043979,1010.2470922258831,Manjimup,"Southwest, Western Australia"
1996-05-12,72,53,1008.7792241901032,1007.4982945527039,Manjimup,"Southwest, Western Australia"
1996-05-13,81,52,1009.9255742074745,1008.2359416393726,Manjimup,"Southwest, Western Australia"
1996-05-14,89,75,1013.9222269346603,1013.1301083972037,Manjimup,"Southwest, Western Australia"
1996-05-15,65,80,1013.8335224570047,1012.681085792966,Manjimup,"Southwest, Western Australia"
1996-05-16,81,58,1008.3213800581285,1007.1786648597027,Manjimup,"Southwest, Western Australia"
1996-05-17,75,80,1007.523685916768,1007.8225034282758,Manjimup,"Southwest, Western Australia"
1996-05-18,65,73,1017.3551232632728,1018.337714917865,Manjimup,"Southwest, Western Australia"
1996-05-19,68,76,1010.410200376318,1012.0463481365603,Manjimup,"Southwest, Western Australia"
1996-05-20,91,74,1011.4014753789486,1011.1133160243102,Manjimup,"Southwest, Western Australia"
1996-05-21,92,51,1020.385048908794,1021.0826695819428,Manjimup,"Southwest, Western Australia"
1996-05-22,74,62,1007.8383208015641,1009.8530038077081,Manjimup,"Southwest, Western Australia"
1996-05-23,89,75,1006.0727979726694,1005.1905024637055,Manjimup,"Southwest, Western Australia"
1996-05-24,85,80,1011.6211282929125,1008.0055333897758,Manjimup,"Southwest, Western Australia"
1996-05-25,62,81,1009.9459283951833,1003.6454394214375,Manjimup,"Southwest, Western Australia"
1996-05-26,90,82,1013.5044595772445,1015.5292895731056,Manjimup,"Southwest, Western Australia"
1996-05-27,66,74,1013.0716287788637,1009.278787020705,Manjimup,"Southwest, Western Australia"
1996-05-28,77,87,1018.7098976486344,1018.769500670387,Manjimup,"Southwest, Western Australia"
1996-05-29,76,59,1016.3254059836335,1015.9183706746446,Manjimup,"Southwest, Western Australia"
1996-05-30,75,75,1005.9223884390061,1000.4218708741928,Manjimup,"Southwest, Western Australia"
1996-05-31,94,50,1014.2535496623018,1010.4681736140161,Manjimup,"Southwest, Western Australia"
1996-06-01,96,88,1015.6619414239495,1013.0750642475919,Manjimup,"Southwest, Western Australia"
1996-06-02,60,75,1012.8447904737428,1012.2301541085707,Manjimup,"Southwest, Western Australia"
1996-06-03,92,69,1008.0652808725876,1005.2192457560091,Manjimup,"Southwest, Western Australia"
1996-06-04,73,71,1010.0381173473376,1007.3085272666216,Manjimup,"Southwest, Western Australia"
1996-06-05,89,64,1007.6116592186361,1004.8747003172357,Manjimup,"Southwest, Western Australia"
1996-06-06,91,87,1012.9666707602332,1012.4483915347357,Manjimup,"Southwest, Western Australia"
1996-06-07,93,64,1003.9743796490171,1002.3137277046611,Manjimup,"Southwest, Western Australia"
1996-06-08,99,62,1013.9625179041069,1010.1471899942367,Manjimup,"Southwest, Western Australia"
1996-06-09,79,52,1004.089212460341,1002.5136636286668,Manjimup,"Southwest, Western Australia"
1996-06-10,67,88,1014.1417111795578,1011.1333746428576,Manjimup,"Southwest, Western Australia"
1996-06-11,86,89,1014.5592551355588,1013.7034881023199,Manjimup,"Southwest, Western Australia"
1996-06-12,67,77,1011.2377768112068,1009.9506694854315,Manjimup,"Southwest, Western Australia"
1996-06-13,95,61,1013.6388272374702,1012.1406248512246,Manjimup,"Southwest, Western Australia"
1996-06-14,77,80,1009.1385480847957,1010.1789678234014,Manjimup,"Southwest, Western Australia"
1996-06-15,99,84,1014.390207044603,1014.7189627858875,Manjimup,"Southwest, Western Australia"
1996-06-16,89,58,1009.9735138234156,1007.5176035155433,Manjimup,"Southwest, Western Australia"
1996-06-17,99,76,1011.1195142401576,1012.9489294325224,Manjimup,"Southwest, Western Australia"
1996-06-18,88,62,1012.1780887605189,1012.2006685408797,Manjimup,"Southwest, Western Australia"
1996-06-19,83,52,1009.3438065803044,1007.7128789349377,Manjimup,"Southwest, Western Australia"
1996-06-20,60,69,1006.8483574763023,1007.4967203793593,Manjimup,"Southwest, Western Australia"
1996-06-21,73,78,1013.2127753446159,1011.2700778156163,Manjimup,"Southwest, Western Australia"
1996-06-22,87,79,1015.4263016806154,1012.5765081179411,Manjimup,"Southwest, Western Australia"
1996-06-23,80,75,1018.1716503163955,1015.8652333829692,Manjimup,"Southwest, Western Australia"
1996-06-24,73,79,1012.6113845835097,1012.7221211204761,Manjimup,"Southwest, Western Australia"
1996-06-25,78,81,1014.6573336071701,1012.5814536030281,Manjimup,"Southwest, Western Australia"
1996-06-26,88,51,1011.4040268095629,1013.8358213788287,Manjimup,"Southwest, Western Australia"
1996-06-27,90,88,1012.1966592784671,1011.5371027942524,Manjimup,"Southwest, Western Australia"
1996-06-28,65,80,1009.9650223449887,1008.3471892962424,Manjimup,"Southwest, Western Australia"
1996-06-29,94,71,1015.4213403182633,1011.8016321570632,Manjimup,"Southwest, Western Australia"
1996-06-30,78,88,1006.987811559224,1003.9082198842989,Manjimup,"Southwest, Western Australia"
1996-07-01,99,55,1013.9114573507863,1016.7189605643822,Manjimup,"Southwest, Western Australia"
1996-07-02,91,63,1003.5984818958922,1000.8757741158292,Manjimup,"Southwest, Western Australia"
1996-07-03,94,87,1008.5463232444969,1006.9056159573104,Manjimup,"Southwest, Western Australia"
1996-07-04,93,71,1012.2352070421999,1011.8954066342912,Manjimup,"Southwest, Western Australia"
1996-07-05,81,85,1006.7962044286036,1004.0322454113615,Manjimup,"Southwest, Western Australia"
1996-07-06,63,56,1014.2608259494,1019.0061711818879,Manjimup,"Southwest, Western Australia"
1996-07-07,71,54,1014.2601768149408,1013.2420578759925,Manjimup,"Southwest, Western Australia"
1996-07-08,96,86,1015.2079062712772,1013.6293662544316,Manjimup,"Southwest, Western Australia"
1996-07-09,87,73,1009.0143410207904,1004.6438016750727,Manjimup,"Southwest, Western Australia"
1996-07-10,74,53,1007.948912153464,1006.3708543789435,Manjimup,"Southwest, Western Australia"
1996-07-11,82,76,1009.5465487926276,1006.741425862626,Manjimup,"Southwest, Western Australia"
1996-07-12,88,72,1007.1873588807273,1007.7284419213963,Manjimup,"Southwest, Western Australia"
1996-07-13,65,56,1012.9710157238734,1010.9012737192144,Manjimup,"Southwest, Western Australia"
1996-07-14,86,60,1016.9696119289721,1017.140764182828,Manjimup,"Southwest, Western Australia"
1996-07-15,82,68,1013.2891409396071,1011.0453757322935,Manjimup,"Southwest, Western Australia"
1996-07-16,63,69,1016.8655478893221,1016.476171472803,Manjimup,"Southwest, Western Australia"
1996-07-17,94,81,1008.9034320920331,1004.017798179141,Manjimup,"Southwest, Western Australia"
1996-07-18,73,86,1009.4895748520853,1007.8477222772375,Manjimup,"Southwest, Western Australia"
1996-07-19,83,89,1011.7900425579792,1011.9497826390142,Manjimup,"Southwest, Western Australia"
1996-07-20,81,56,1016.1818363982786,1016.5346118630338,Manjimup,"Southwest, Western Australia"
1996-07-21,70,83,1011.9226109624335,1010.5767428917245,Manjimup,"Southwest, Western Australia"
1996-07-22,93,76,1015.1020355471252,1015.6780853546898,Manjimup,"Southwest, Western Australia"
1996-07-23,85,55,1013.203436266648,1015.1611213280403,Manjimup,"Southwest, Western Australia"
1996-07-24,77,55,1014.4060318751526,1012.583627148339,Manjimup,"Southwest, Western Australia"
1996-07-25,63,57,1012.432796000591,1012.2663094656307,Manjimup,"Southwest, Western Australia"
1996-07-26,73,60,1008.5357239069718,1011.8395788415309,Manjimup,"Southwest, Western Australia"
1996-07-27,93,89,1009.3950181515152,1010.3515302688174,Manjimup,"Southwest, Western Australia"
1996-07-28,73,60,1006.505060975471,1008.825639316848,Manjimup,"Southwest, Western Australia"
1996-07-29,82,80,1011.4357325109429,1007.7709328840226,Manjimup,"Southwest, Western Australia"
1996-07-30,99,66,1011.5725503157066,1010.850947712555,Manjimup,"Southwest, Western Australia"
1996-07-31,71,62,1013.7021991178116,1013.4082671860261,Manjimup,"Southwest, Western Australia"
1996-08-01,69,62,1015.8224101537699,1016.3719303351198,Manjimup,"Southwest, Western Australia"
1996-08-02,76,77,1012.3189991066051,1010.866963050766,Manjimup,"Southwest, Western Australia"
