Date,9am Relative Humidity (%),3pm Relative Humidity (%),9am MSL Pressure (hPa),3pm MSL Pressure (hPa),Station Name,Region Name
1993-07-29,47,37,1019.7326999374282,1018.9037434531161,Merredin,"Wheatbelt, Western Australia"
1993-07-30,91,56,1010.4576990233894,1006.9363486427507,Merredin,"Wheatbelt, Western Australia"
1993-07-31,78,85,1009.7606568102655,1012.1947604265696,Merredin,"Wheatbelt, Western Australia"
1993-08-01,97,52,1014.3317181922318,1012.889189711777,Merredin,"Wheatbelt, Western Australia"
1993-08-02,91,88,1010.1993815759049,1012.8369372034881,Merredin,"Wheatbelt, Western Australia"
1993-08-03,69,62,1013.8766524032446,1013.0861619649118,Merredin,"Wheatbelt, Western Australia"
1993-08-04,95,34,1008.0333526172934,1009.9566017603108,Merredin,"Wheatbelt, Western Australia"
1993-08-05,89,48,1023.4043704637864,1023.648094791525,Merredin,"Wheatbelt, Western Australia"
1993-08-06,51,49,1010.6335823364541,1012.6778170632371,Merredin,"Wheatbelt, Western Australia"
1993-08-07,43,75,1012.8423584929254,1008.311079587168,Merredin,"Wheatbelt, Western Australia"
1993-08-08,53,40,1008.6299356667095,1007.0765631825514,Merredin,"Wheatbelt, Western Australia"
1993-08-09,98,61,1017.1620551116865,1019.1970941372145,Merredin,"Wheatbelt, Western Australia"
1993-08-10,95,36,1020.9035869587265,1021.2806181153454,Merredin,"Wheatbelt, Western Australia"
1993-08-11,64,73,1027.5139976672092,1028.3988612867727,Merredin,"Wheatbelt, Western Australia"
1993-08-12,99,81,1009.2036465541656,1011.4799628484104,Merredin,"Wheatbelt, Western Australia"
1993-08-13,96,71,1027.4250862748484,1030.0212247813254,Merredin,"Wheatbelt, Western Australia"
1993-08-14,44,36,1021.4984139478566,1020.3401552524139,Merredin,"Wheatbelt, Western Australia"
1993-08-15,93,67,1014.0942262128109,1010.4445232791145,Merredin,"Wheatbelt, Western Australia"
1993-08-16,91,73,1012.7160838953085,1008.9147319071776,Merredin,"Wheatbelt, Western Australia"
1993-08-17,62,67,1015.2917116945792,1014.4359705173451,Merredin,"Wheatbelt, Western Australia"
1993-08-18,97,77,1017.4430315305603,1019.0216885889797,Merredin,"Wheatbelt, Western Australia"
1993-08-19,69,55,1024.5539068092212,1020.9057595382066,Merredin,"Wheatbelt, Western Australia"
1993-08-20,78,48,1012.9478641856801,1013.8383399387975,Merredin,"Wheatbelt, Western Australia"
1993-08-21,51,45,1018.5610450340987,1016.7150529507778,Merredin,"Wheatbelt, Western Australia"
1993-08-22,54,79,1015.5997860825495,1017.627918578133,Merredin,"Wheatbelt, Western Australia"
1993-08-23,58,58,1018.5263345162709,1018.7653625047396,Merredin,"Wheatbelt, Western Australia"
1993-08-24,65,77,1015.6914086740069,1012.5317282410996,Merredin,"Wheatbelt, Western Australia"
1993-08-25,84,35,1020.9647796699943,1016.901751427476,Merredin,"Wheatbelt, Western Australia"
1993-08-26,43,37,1014.1295155154558,1009.5675026832823,Merredin,"Wheatbelt, Western Australia"
1993-08-27,77,42,1019.6416746249241,1020.4619795669695,Merredin,"Wheatbelt, Western Australia"
1993-08-28,47,89,1011.0087901905664,1006.1883085614187,Merredin,"Wheatbelt, Western Australia"
1993-08-29,69,66,1011.7883896887446,1015.4360994931245,Merredin,"Wheatbelt, Western Australia"
1993-08-30,54,78,1020.80242646924,1019.5513672770052,Merredin,"Wheatbelt, Western Australia"
1993-08-31,51,49,1009.729453663979,1011.0784121807449,Merredin,"Wheatbelt, Western Australia"
1993-09-01,49,69,1018.7838042327406,1017.0358135977166,Merredin,"Wheatbelt, Western Australia"
1993-09-02,51,62,1014.2908782966542,1014.8820950529908,Merredin,"Wheatbelt, Western Australia"
1993-09-03,56,83,1008.148597997695,1008.8974210068251,Merredin,"Wheatbelt, Western Australia"
1993-09-04,99,34,1029.7230249264753,1033.458101766674,Merredin,"Wheatbelt, Western Australia"
1993-09-05,79,80,1007.7799094600159,1008.3694260316771,Merredin,"Wheatbelt, Western Australia"
1993-09-06,99,72,1014.5656910691978,1016.147245395802,Merredin,"Wheatbelt, Western Australia"
1993-09-07,41,83,1012.6294666285249,1011.3178906640792,Merredin,"Wheatbelt, Western Australia"
1993-09-08,58,37,1010.8584238628727,1017.203728006565,Merredin,"Wheatbelt, Western Australia"
1993-09-09,93,82,1019.5084695034031,1020.2910899108115,Merredin,"Wheatbelt, Western Australia"
1993-09-10,68,32,1014.0183059086336,1013.972495392061,Merredin,"Wheatbelt, Western Australia"
1993-09-11,40,72,1011.6109855604409,1009.8938654503567,Merredin,"Wheatbelt, Western Australia"
1993-09-12,61,53,1020.5874437350507,1020.3829824576898,Merredin,"Wheatbelt, Western Australia"
1993-09-13,64,67,1016.1586815744186,1015.9744857782331,Merredin,"Wheatbelt, Western Australia"
1993-09-14,49,42,1009.858887394915,1008.8355154616095,Merredin,"Wheatbelt, Western Australia"
1993-09-15,48,74,1013.9974362848458,1017.8279400957695,Merredin,"Wheatbelt, Western Australia"
1993-09-16,58,62,1003.9038271246477,1002.9040282706685,Merredin,"Wheatbelt, Western Australia"
1993-09-17,51,71,1016.0089336683325,1014.3798055332214,Merredin,"Wheatbelt, Western Australia"
1993-09-18,68,62,1015.2468916839543,1015.3765191597829,Merredin,"Wheatbelt, Western Australia"
1993-09-19,93,33,1021.6877588201462,1016.6520403432368,Merredin,"Wheatbelt, Western Australia"
1993-09-20,91,51,1017.3649503264487,1019.6797053650198,Merredin,"Wheatbelt, Western Australia"
1993-09-21,57,57,1011.4276962134625,1011.9421351324435,Merredin,"Wheatbelt, Western Australia"
1993-09-22,95,56,1010.0082523635479,1011.110592089789,Merredin,"Wheatbelt, Western Australia"
1993-09-23,55,33,1018.0185900241546,1016.1567853602409,Merredin,"Wheatbelt, Western Australia"
1993-09-24,43,83,1005.8726299329271,1010.9212718291566,Merredin,"Wheatbelt, Western Australia"
1993-09-25,82,84,1016.2000132580027,1012.720118334841,Merredin,"Wheatbelt, Western Australia"
1993-09-26,64,72,1016.1650898488357,1014.7426912102777,Merredin,"Wheatbelt, Western Australia"
1993-09-27,61,67,1027.628110182317,1025.0798483007538,Merredin,"Wheatbelt, Western Australia"
1993-09-28,68,44,1007.9122638254829,1004.7157087656537,Merredin,"Wheatbelt, Western Australia"
1993-09-29,98,58,1013.1322818513149,1010.5329541386955,Merredin,"Wheatbelt, Western Australia"
1993-09-30,61,51,1023.1227881807162,1020.5600957192561,Merredin,"Wheatbelt, Western Australia"
1993-10-01,54,83,1016.026179581993,1015.2669734943413,Merredin,"Wheatbelt, Western Australia"
1993-10-02,87,63,1018.2487071557941,1013.8663066566869,Merredin,"Wheatbelt, Western Australia"
1993-10-03,41,52,1017.0386921229265,1021.4310052799564,Merredin,"Wheatbelt, Western Australia"
1993-10-04,52,74,1013.8849290555617,1010.9249437309921,Merredin,"Wheatbelt, Western Australia"
1993-10-05,51,50,1011.2175952833769,1006.1078442816223,Merredin,"Wheatbelt, Western Australia"
1993-10-06,65,37,1014.5419354485471,1011.7788002022702,Merredin,"Wheatbelt, Western Australia"
1993-10-07,79,58,1020.4365528886897,1018.0320880686638,Merredin,"Wheatbelt, Western Australia"
1993-10-08,51,40,1013.6673125726131,1012.670586055359,Merredin,"Wheatbelt, Western Australia"
1993-10-09,66,40,1012.1576958015523,1016.6648053249087,Merredin,"Wheatbelt, Western Australia"
1993-10-10,85,47,1011.0157882665143,1012.067427118032,Merredin,"Wheatbelt, Western Australia"
1993-10-11,74,42,1006.6482772344185,1006.5313203159724,Merredin,"Wheatbelt, Western Australia"
1993-10-12,41,63,1010.6963173176247,1010.4470171667318,Merredin,"Wheatbelt, Western Australia"
1993-10-13,56,60,1016.5919627413604,1017.7491190363592,Merredin,"Wheatbelt, Western Australia"
1993-10-14,41,76,1010.1708270358564,1014.7787840671763,Merredin,"Wheatbelt, Western Australia"
1993-10-15,56,51,1015.217560194332,1011.432866880549,Merredin,"Wheatbelt, Western Australia"
1993-10-16,73,80,1012.4245192189669,1008.596931303642,Merredin,"Wheatbelt, Western Australia"
1993-10-17,73,44,1009.4514156757232,1009.0072962000773,Merredin,"Wheatbelt, Western Australia"
1993-10-18,84,68,1015.8492804074627,1011.9629422575066,Merredin,"Wheatbelt, Western Australia"
1993-10-19,78,31,1029.7097884818536,1032.0678506431905,Merredin,"Wheatbelt, Western Australia"
1993-10-20,80,84,1003.2612628070978,1006.8192862747036,Merredin,"Wheatbelt, Western Australia"
1993-10-21,48,33,1008.3764638295293,1014.9950463703675,Merredin,"Wheatbelt, Western Australia"
1993-10-22,53,68,1012.518631713855,1015.6597204767385,Merredin,"Wheatbelt, Western Australia"
1993-10-23,82,61,1014.1130000267394,1013.107325722203,Merredin,"Wheatbelt, Western Australia"
1993-10-24,59,57,1014.9179809421227,1013.3272331346348,Merredin,"Wheatbelt, Western Australia"
1993-10-25,90,89,1027.7692707964245,1027.890858209957,Merredin,"Wheatbelt, Western Australia"
1993-10-26,72,52,1023.8298896305234,1019.5938890688711,Merredin,"Wheatbelt, Western Australia"
1993-10-27,63,46,1014.5053194477543,1013.3004323415596,Merredin,"Wheatbelt, Western Australia"
1993-10-28,44,82,1016.6704689085766,1017.1322152162597,Merredin,"Wheatbelt, Western Australia"
1993-10-29,71,83,1025.672326595504,1022.9347687427728,Merredin,"Wheatbelt, Western Australia"
1993-10-30,62,71,1012.5463626480743,1014.1801639570166,Merredin,"Wheatbelt, Western Australia"
1993-10-31,40,44,1015.5819538064262,1011.9271471098929,Merredin,"Wheatbelt, Western Australia"
1993-11-01,77,79,1013.7768143335911,1016.436123848746,Merredin,"Wheatbelt, Western Australia"
1993-11-02,71,63,1008.5084860524842,1004.9330243433277,Merredin,"Wheatbelt, Western Australia"
1993-11-03,55,65,1006.031753709558,1003.0181034468786,Merredin,"Wheatbelt, Western Australia"
1993-11-04,59,42,1011.5751495671079,1016.4881006239763,Merredin,"Wheatbelt, Western Australia"
1993-11-05,55,86,1019.0721232534507,1016.2639056109476,Merredin,"Wheatbelt, Western Australia"
1993-11-06,91,80,1016.5907424958835,1020.2126347025157,Merredin,"Wheatbelt, Western Australia"
1993-11-07,97,62,1024.5464558327853,1026.8446660879713,Merredin,"Wheatbelt, Western Australia"
1993-11-08,52,35,1019.0429998130128,1017.4485266056085,Merredin,"Wheatbelt, Western Australia"
1993-11-09,85,67,1018.9014788229646,1021.5812822334271,Merredin,"Wheatbelt, Western Australia"
1993-11-10,50,47,1014.5568246140882,1010.9897044187329,Merredin,"Wheatbelt, Western Australia"
1993-11-11,92,38,1013.7056392783392,1012.7495216923044,Merredin,"Wheatbelt, Western Australia"
1993-11-12,81,83,1015.3475908887285,1010.4845406546342,Merredin,"Wheatbelt, Western Australia"
1993-11-13,56,49,1016.8336905460569,1015.5864586031621,Merredin,"Wheatbelt, Western Australia"
1993-11-14,46,87,1013.1188768334314,1014.4528628321044,Merredin,"Wheatbelt, Western Australia"
1993-11-15,61,38,1016.0374765044377,1018.0908571842494,Merredin,"Wheatbelt, Western Australia"
1993-11-16,70,43,1013.2926425642657,1015.7363390487687,Merredin,"Wheatbelt, Western Australia"
1993-11-17,43,83,1015.6921999440864,1013.7328364961977,Merredin,"Wheatbelt, Western Australia"
1993-11-18,56,38,1011.0718575866465,1008.6244250420796,Merredin,"Wheatbelt, Western Australia"
1993-11-19,40,64,1017.5893853831712,1013.1499151451849,Merredin,"Wheatbelt, Western Australia"
1993-11-20,41,75,1021.8151300071203,1020.6132114728154,Merredin,"Wheatbelt, Western Australia"
1993-11-21,90,35,1011.7580518285174,1014.057980260298,Merredin,"Wheatbelt, Western Australia"
1993-11-22,72,47,1019.0361883500119,1016.2599548376741,Merredin,"Wheatbelt, Western Australia"
1993-11-23,83,48,1013.3454627305916,1014.3906686658027,Merredin,"Wheatbelt, Western Australia"
1993-11-24,99,31,1016.3662017608054,1019.8069940356949,Merredin,"Wheatbelt, Western Australia"
1993-11-25,58,36,1017.9768253535498,1020.0878167153425,Merredin,"Wheatbelt, Western Australia"
1993-11-26,58,56,1017.4751874517801,1017.6078555493605,Merredin,"Wheatbelt, Western Australia"
1993-11-27,97,86,1017.3629007011799,1018.0775616333408,Merredin,"Wheatbelt, Western Australia"
1993-11-28,62,41,1010.9331596194243,1009.6991189697036,Merredin,"Wheatbelt, Western Australia"
1993-11-29,55,88,1017.0158186600428,1018.7527743875667,Merredin,"Wheatbelt, Western Australia"
1993-11-30,55,71,1010.7683453925044,1008.6322526994314,Merredin,"Wheatbelt, Western Australia"
1993-12-01,68,42,1008.7527800371707,1010.5573431682018,Merredin,"Wheatbelt, Western Australia"
1993-12-02,47,64,1011.1047544991865,1014.522467289133,Merredin,"Wheatbelt, Western Australia"
1993-12-03,67,38,1013.4993765636085,1010.1461472864746,Merredin,"Wheatbelt, Western Australia"
1993-12-04,64,59,1018.8033515889359,1017.4249239497196,Merredin,"Wheatbelt, Western Australia"
1993-12-05,97,56,1001.9819372980506,997.2075824619332,Merredin,"Wheatbelt, Western Australia"
1993-12-06,98,49,1016.156206588073,1019.3418502053274,Merredin,"Wheatbelt, Western Australia"
1993-12-07,64,37,1015.3108960636171,1017.7754743231154,Merredin,"Wheatbelt, Western Australia"
1993-12-08,52,87,1021.5871149168246,1023.8353613724411,Merredin,"Wheatbelt, Western Australia"
1993-12-09,53,47,1012.0498402464044,1009.94007128223,Merredin,"Wheatbelt, Western Australia"
1993-12-10,58,45,1020.5535793132897,1020.9238847497205,Merredin,"Wheatbelt, Western Australia"
1993-12-11,54,36,1020.2412645542163,1020.0307189865302,Merredin,"Wheatbelt, Western Australia"
1993-12-12,54,63,1013.5535700521742,1015.2196335259877,Merredin,"Wheatbelt, Western Australia"
1993-12-13,60,64,1016.1059828056005,1015.877625343958,Merredin,"Wheatbelt, Western Australia"
1993-12-14,47,70,1010.7202385227447,1009.7184294551149,Merredin,"Wheatbelt, Western Australia"
1993-12-15,95,31,1015.0577922151458,1021.6334968695566,Merredin,"Wheatbelt, Western Australia"
1993-12-16,84,44,1010.331661927401,1011.2666203591571,Merredin,"Wheatbelt, Western Australia"
1993-12-17,83,54,1024.7310266394159,1022.2815007772355,Merredin,"Wheatbelt, Western Australia"
1993-12-18,93,65,1004.3698285867458,1003.4998299823758,Merredin,"Wheatbelt, Western Australia"
1993-12-19,67,35,1016.4744623822944,1015.6139394777182,Merredin,"Wheatbelt, Western Australia"
1993-12-20,84,57,1021.2323012027693,1014.894999967431,Merredin,"Wheatbelt, Western Australia"
1993-12-21,55,59,1006.3884608775268,1009.8346370030647,Merredin,"Wheatbelt, Western Australia"
1993-12-22,63,75,1019.0806368753107,1023.3879822501259,Merredin,"Wheatbelt, Western Australia"
1993-12-23,51,30,1009.7240246267612,1010.7671003236705,Merredin,"Wheatbelt, Western Australia"
1993-12-24,53,37,1009.6883798212698,1013.8867104043375,Merredin,"Wheatbelt, Western Australia"
1993-12-25,69,88,1018.0823224501892,1015.560818345331,Merredin,"Wheatbelt, Western Australia"
1993-12-26,71,77,1018.0702139360936,1020.804672036181,Merredin,"Wheatbelt, Western Australia"
1993-12-27,86,32,1018.7994394266437,1017.4818813013871,Merredin,"Wheatbelt, Western Australia"
1993-12-28,58,72,1021.5238770286172,1026.5871929845491,Merredin,"Wheatbelt, Western Australia"
1993-12-29,44,50,1022.7365905411739,1023.3955563122473,Merredin,"Wheatbelt, Western Australia"
1993-12-30,68,60,1009.4914686400452,1005.2950397505147,Merredin,"Wheatbelt, Western Australia"
1993-12-31,41,33,1016.6438072645732,1018.5663070623406,Merredin,"Wheatbelt, Western Australia"
1994-01-01,89,68,1017.6408984617653,1018.2177922571949,Merredin,"Wheatbelt, Western Australia"
1994-01-02,89,45,1027.7684428429648,1028.5647242615119,Merredin,"Wheatbelt, Western Australia"
1994-01-03,63,49,1016.0388153700815,1015.7806711565959,Merredin,"Wheatbelt, Western Australia"
1994-01-04,97,43,1003.5389002177079,1002.799142056409,Merredin,"Wheatbelt, Western Australia"
1994-01-05,56,63,1007.5331883556053,1006.777068539985,Merredin,"Wheatbelt, Western Australia"
1994-01-06,81,70,1013.8149643382924,1005.092058265685,Merredin,"Wheatbelt, Western Australia"
1994-01-07,66,58,1011.336023823896,1015.8022013280893,Merredin,"Wheatbelt, Western Australia"
1994-01-08,88,52,1025.8033541575248,1023.7360962564599,Merredin,"Wheatbelt, Western Australia"
1994-01-09,42,34,1009.1082766532593,1007.771964294225,Merredin,"Wheatbelt, Western Australia"
1994-01-10,87,52,1008.3942475874856,1006.5357837330018,Merredin,"Wheatbelt, Western Australia"
1994-01-11,57,31,1011.2603456480776,1011.550462198478,Merredin,"Wheatbelt, Western Australia"
1994-01-12,60,78,1012.1465444971119,1008.7141774599811,Merredin,"Wheatbelt, Western Australia"
1994-01-13,78,76,1002.3242982117378,1001.8893992529095,Merredin,"Wheatbelt, Western Australia"
1994-01-14,40,64,1020.9398239012215,1022.6621242429609,Merredin,"Wheatbelt, Western Australia"
1994-01-15,46,31,1011.5314173907299,1011.3766678769429,Merredin,"Wheatbelt, Western Australia"
1994-01-16,84,48,1015.4182300269497,1006.984655147949,Merredin,"Wheatbelt, Western Australia"
1994-01-17,62,64,1012.1193896974207,1011.3691476406107,Merredin,"Wheatbelt, Western Australia"
1994-01-18,55,77,1019.8239062739992,1022.8744190707463,Merredin,"Wheatbelt, Western Australia"
1994-01-19,50,83,1016.8952514412966,1016.7575421641039,Merredin,"Wheatbelt, Western Australia"
1994-01-20,74,67,1012.3153608682138,1010.8134386283805,Merredin,"Wheatbelt, Western Australia"
1994-01-21,80,48,1010.055358842846,1006.3823454895122,Merredin,"Wheatbelt, Western Australia"
1994-01-22,78,64,1014.6433350099528,1016.3218182657079,Merredin,"Wheatbelt, Western Australia"
1994-01-23,94,83,1005.1341859422537,1000.563915757328,Merredin,"Wheatbelt, Western Australia"
1994-01-24,61,81,1015.0885141339764,1016.8456106635874,Merredin,"Wheatbelt, Western Australia"
1994-01-25,74,67,1014.9081395846738,1012.3683744434858,Merredin,"Wheatbelt, Western Australia"
1994-01-26,93,35,1016.8917874864259,1017.2105645440696,Merredin,"Wheatbelt, Western Australia"
1994-01-27,72,79,1015.0815606974334,1012.7716444505315,Merredin,"Wheatbelt, Western Australia"
1994-01-28,82,35,1008.4459882134568,1006.1934876106659,Merredin,"Wheatbelt, Western Australia"
1994-01-29,84,34,1023.6789118353128,1025.360844777453,Merredin,"Wheatbelt, Western Australia"
1994-01-30,75,78,1019.2322864772881,1024.5130854388262,Merredin,"Wheatbelt, Western Australia"
1994-01-31,81,73,1013.0484945529396,1011.7373242150696,Merredin,"Wheatbelt, Western Australia"
1994-02-01,97,31,1013.3157328870481,1012.409367539023,Merredin,"Wheatbelt, Western Australia"
1994-02-02,79,40,1017.4838333223412,1017.0435959871046,Merredin,"Wheatbelt, Western Australia"
1994-02-03,67,49,1001.0458038607399,999.2153418408611,Merredin,"Wheatbelt, Western Australia"
1994-02-04,99,38,1013.0174082757097,1008.3609087765932,Merredin,"Wheatbelt, Western Australia"
1994-02-05,88,56,1013.1879576218125,1013.1513820312205,Merredin,"Wheatbelt, Western Australia"
1994-02-06,50,79,1017.4405651590736,1017.4399859921863,Merredin,"Wheatbelt, Western Australia"
1994-02-07,44,73,1014.1486569152992,1016.3746489513877,Merredin,"Wheatbelt, Western Australia"
1994-02-08,57,64,1009.1545470977661,1013.2950097053138,Merredin,"Wheatbelt, Western Australia"
1994-02-09,43,33,1005.8690665676626,1006.0955487027169,Merredin,"Wheatbelt, Western Australia"
1994-02-10,77,40,1012.8848141029669,1009.3824672729685,Merredin,"Wheatbelt, Western Australia"
1994-02-11,70,85,1017.3942527430314,1017.4792405391444,Merredin,"Wheatbelt, Western Australia"
1994-02-12,63,32,1017.3292742032346,1021.0055843584198,Merredin,"Wheatbelt, Western Australia"
1994-02-13,69,48,1016.1551688226406,1011.0738372341632,Merredin,"Wheatbelt, Western Australia"
1994-02-14,78,61,1015.4926778888268,1013.3900364653502,Merredin,"Wheatbelt, Western Australia"
1994-02-15,99,65,1017.3691810223897,1016.9275722426581,Merredin,"Wheatbelt, Western Australia"
1994-02-16,70,58,1011.3277760316072,1011.9543404507652,Merredin,"Wheatbelt, Western Australia"
1994-02-17,51,78,1021.1920446067944,1023.9462555061573,Merredin,"Wheatbelt, Western Australia"
1994-02-18,42,75,1001.846866247577,1004.8194221729332,Merredin,"Wheatbelt, Western Australia"
1994-02-19,69,68,1007.3396385627907,1009.9075131133777,Merredin,"Wheatbelt, Western Australia"
1994-02-20,47,35,1008.6233025390555,1006.9000933937851,Merredin,"Wheatbelt, Western Australia"
1994-02-21,91,35,1022.7337081706055,1021.8421903845581,Merredin,"Wheatbelt, Western Australia"
1994-02-22,92,89,1023.1897779889879,1020.911948298008,Merredin,"Wheatbelt, Western Australia"
1994-02-23,49,60,1020.0150325009838,1018.2759192642337,Merredin,"Wheatbelt, Western Australia"
1994-02-24,63,79,1019.9490700646605,1020.9176689809676,Merredin,"Wheatbelt, Western Australia"
1994-02-25,40,68,1015.2123126360938,1016.2406124636896,Merredin,"Wheatbelt, Western Australia"
1994-02-26,88,75,1012.6143578570988,1012.9704554513967,Merredin,"Wheatbelt, Western Australia"
1994-02-27,57,61,1020.6490415368645,1019.9941611423186,Merredin,"Wheatbelt, Western Australia"
1994-02-28,80,38,1018.3553241958499,1015.4192603329581,Merredin,"Wheatbelt, Western Australia"
1994-03-01,91,78,1013.3628678782994,1017.7612410721281,Merredin,"Wheatbelt, Western Australia"
1994-03-02,61,36,1018.6570645518372,1016.3600501447708,Merredin,"Wheatbelt, Western Australia"
1994-03-03,70,44,1010.8262189185563,1012.000619183363,Merredin,"Wheatbelt, Western Australia"
1994-03-04,66,32,1013.8950850410104,1015.3073557881881,Merredin,"Wheatbelt, Western Australia"
1994-03-05,55,51,1019.1529583982269,1019.2233436797737,Merredin,"Wheatbelt, Western Australia"
1994-03-06,88,31,1014.446180707938,1020.9137262558714,Merredin,"Wheatbelt, Western Australia"
1994-03-07,57,49,1009.9675688810403,1012.469667040859,Merredin,"Wheatbelt, Western Australia"
1994-03-08,50,56,1011.0658421834472,1012.494416957636,Merredin,"Wheatbelt, Western Australia"
1994-03-09,57,53,1016.4283950535021,1016.9035620251536,Merredin,"Wheatbelt, Western Australia"
1994-03-10,43,75,1009.0639837767025,1012.9868886138312,Merredin,"Wheatbelt, Western Australia"
1994-03-11,79,85,1001.5727644538265,999.7153494192687,Merredin,"Wheatbelt, Western Australia"
1994-03-12,49,37,1020.9186008806332,1022.0207555219436,Merredin,"Wheatbelt, Western Australia"
1994-03-13,69,55,1012.4910302292514,1011.2275116334414,Merredin,"Wheatbelt, Western Australia"
1994-03-14,43,55,1011.1847732720661,1011.0661850808715,Merredin,"Wheatbelt, Western Australia"
1994-03-15,47,38,1011.2003404978661,1011.8540701823767,Merredin,"Wheatbelt, Western Australia"
1994-03-16,56,87,1006.2969896468875,1005.8826836782291,Merredin,"Wheatbelt, Western Australia"
1994-03-17,74,42,1013.2153112924121,1013.310700205117,Merredin,"Wheatbelt, Western Australia"
1994-03-18,44,55,1013.3523381554564,1014.7441227560785,Merredin,"Wheatbelt, Western Australia"
1994-03-19,66,61,1015.7720265731683,1015.9645192186371,Merredin,"Wheatbelt, Western Australia"
1994-03-20,76,36,1006.9238276855572,1010.3858934749964,Merredin,"Wheatbelt, Western Australia"
1994-03-21,46,82,1011.0916597608906,1013.9800175426863,Merredin,"Wheatbelt, Western Australia"
1994-03-22,72,64,1019.6513492356037,1024.6824597188288,Merredin,"Wheatbelt, Western Australia"
1994-03-23,57,69,1012.8341602966466,1014.5917762030004,Merredin,"Wheatbelt, Western Australia"
1994-03-24,95,41,1007.6265487668728,1007.8742502990538,Merredin,"Wheatbelt, Western Australia"
1994-03-25,94,57,1008.6205872827767,1013.4073140721555,Merredin,"Wheatbelt, Western Australia"
1994-03-26,93,74,1010.5222849153009,1010.6723352575365,Merredin,"Wheatbelt, Western Australia"
1994-03-27,77,78,1020.5596854510237,1020.7879399200292,Merredin,"Wheatbelt, Western Australia"
1994-03-28,95,85,1012.7978483694326,1012.8690388693014,Merredin,"Wheatbelt, Western Australia"
1994-03-29,67,81,1013.7180510848314,1013.7984857040591,Merredin,"Wheatbelt, Western Australia"
1994-03-30,91,55,1008.496035403289,1007.8702147630723,Merredin,"Wheatbelt, Western Australia"
1994-03-31,54,65,1009.7270252345597,1014.5608882760345,Merredin,"Wheatbelt, Western Australia"
1994-04-01,99,77,1023.9617944211823,1023.8565085362629,Merredin,"Wheatbelt, Western Australia"
1994-04-02,62,80,1017.6722349067211,1021.9436049522191,Merredin,"Wheatbelt, Western Australia"
1994-04-03,71,55,1014.4720076017549,1018.2988667497557,Merredin,"Wheatbelt, Western Australia"
1994-04-04,48,77,1021.2701832547625,1026.2935462645514,Merredin,"Wheatbelt, Western Australia"
1994-04-05,96,72,1014.3624452258307,1018.5450626852668,Merredin,"Wheatbelt, Western Australia"
1994-04-06,69,85,1015.6695437147218,1019.8729130926129,Merredin,"Wheatbelt, Western Australia"
1994-04-07,68,83,1013.7564060050153,1012.0847317860424,Merredin,"Wheatbelt, Western Australia"
1994-04-08,71,89,1012.9969989908238,1017.8725950142475,Merredin,"Wheatbelt, Western Australia"
1994-04-09,74,70,1013.9428815748014,1013.7555713273221,Merredin,"Wheatbelt, Western Australia"
1994-04-10,98,79,1020.86633439512,1023.7866720125414,Merredin,"Wheatbelt, Western Australia"
1994-04-11,57,43,1017.5457931502218,1011.548413320378,Merredin,"Wheatbelt, Western Australia"
1994-04-12,68,56,1014.2086525657783,1013.0160272529004,Merredin,"Wheatbelt, Western Australia"
1994-04-13,87,58,1018.4583812806402,1012.6358496269303,Merredin,"Wheatbelt, Western Australia"
1994-04-14,56,32,1014.4488660990223,1015.7221024922432,Merredin,"Wheatbelt, Western Australia"
1994-04-15,48,34,1016.0491129695733,1018.2838988566318,Merredin,"Wheatbelt, Western Australia"
1994-04-16,99,42,1013.6578890929163,1008.9633527222306,Merredin,"Wheatbelt, Western Australia"
1994-04-17,95,46,1013.8945560204085,1014.2890588392564,Merredin,"Wheatbelt, Western Australia"
1994-04-18,84,74,1022.0441240361645,1025.575412445218,Merredin,"Wheatbelt, Western Australia"
1994-04-19,47,45,1012.6592402210168,1013.2214991832722,Merredin,"Wheatbelt, Western Australia"
1994-04-20,52,63,1008.7725916601082,1012.0210850995004,Merredin,"Wheatbelt, Western Australia"
1994-04-21,72,65,1011.2075424399972,1012.4897809154692,Merredin,"Wheatbelt, Western Australia"
1994-04-22,60,44,1012.2786766144511,1013.4076520838197,Merredin,"Wheatbelt, Western Australia"
1994-04-23,83,48,1021.493802631428,1027.1060259454298,Merredin,"Wheatbelt, Western Australia"
1994-04-24,51,51,1014.5481435899056,1015.6085558328264,Merredin,"Wheatbelt, Western Australia"
1994-04-25,69,63,1011.4809708930975,1011.553932153809,Merredin,"Wheatbelt, Western Australia"
1994-04-26,80,58,1005.6909096944231,999.9144284039479,Merredin,"Wheatbelt, Western Australia"
1994-04-27,40,39,1021.9569432191256,1020.4567185452624,Merredin,"Wheatbelt, Western Australia"
1994-04-28,60,47,1004.746648693919,1004.773850425769,Merredin,"Wheatbelt, Western Australia"
1994-04-29,85,38,1020.3340585683527,1020.7027874170834,Merredin,"Wheatbelt, Western Australia"
1994-04-30,68,76,1020.0120844998523,1020.4786084122802,Merredin,"Wheatbelt, Western Australia"
1994-05-01,53,50,1010.476823174967,1007.1024599948453,Merredin,"Wheatbelt, Western Australia"
1994-05-02,77,55,1013.4730194532276,1011.5204476867258,Merredin,"Wheatbelt, Western Australia"
1994-05-03,87,69,1013.842560575428,1009.8134600458741,Merredin,"Wheatbelt, Western Australia"
1994-05-04,79,53,1014.3680866396606,1013.2195285971133,Merredin,"Wheatbelt, Western Australia"
